system:index,date,dates_found,district,districts_found,elevation_m,event_id,extraction_confidence,landslide_type,location,manual_review_reason,manually_verified,ocr_used,slope_deg,source_excerpt,source_page,source_pdf,state,﻿review_id,.geo
0000000000000000000e_0,,,Aizawl,Aizawl,1080.0975,GSI-0D8069EB520C,0.7,landslide,"About 800m Northwest of Samlukhai, SH-Sialsuk- Samlukhai-Damdia Road",missing_event_date,false,false,26.873035,"Slide number: MZ/AIZ/84A11/2016/95 | State: Mizoram | District: Aizawl | Location: About 800m Northwest of Samlukhai, SH-Sialsuk- Samlukhai-Damdia Road | Latitude: 23.415165 | Longitude: 92.722199 | Material: Rock | Movement: Slide | History: 2016",543,landslide_report.pdf,Mizoram,GSI-REVIEW-001011,"{""geodesic"":false,""type"":""Point"",""coordinates"":[92.72224134683583,23.415200891634463]}"
0000000000000000000f_0,,,Aizawl,Aizawl,1212.5421,GSI-DD98032FC44A,0.7,landslide,"South of Chamring, about 7.5km North of Sialsuk, SH- Aizawl-Thenzawl-Lunglei Road",missing_event_date,false,false,34.39717,"Slide number: MZ/AIZ/84A11/2016/106 | State: Mizoram | District: Aizawl | Location: South of Chamring, about 7.5km North of Sialsuk, SH- Aizawl-Thenzawl-Lunglei Road | Latitude: 23.417482 | Longitude: 92.770557 | Material: Rock | Movement: Slide | History: 2016",543,landslide_report.pdf,Mizoram,GSI-REVIEW-001012,"{""geodesic"":false,""type"":""Point"",""coordinates"":[92.77048087759304,23.41735684831635]}"
00000000000000000010_0,,,Aizawl,Aizawl,1022.0422,GSI-6D5876D96C8F,0.7,landslide,"About 2.3 km Northwest of Samlukhai, SH-Sialsuk- Samlukhai-Damdia Road",missing_event_date,false,false,23.060703,"Slide number: MZ/AIZ/84A11/2016/94 | State: Mizoram | District: Aizawl | Location: About 2.3 km Northwest of Samlukhai, SH-Sialsuk- Samlukhai-Damdia Road | Latitude: 23.421903 | Longitude: 92.715601 | Material: Rock | Movement: Slide | History: 2016",543,landslide_report.pdf,Mizoram,GSI-REVIEW-001016,"{""geodesic"":false,""type"":""Point"",""coordinates"":[92.71550398220494,23.421938256265356]}"
00000000000000000015_0,,,Aizawl,Aizawl,611.57,GSI-908286E9B503,0.7,landslide,"About 3km Southeast of Lungsai village, SH-Sialsuk-Samlukhai- Damdia Road",missing_event_date,false,false,32.2134,"Slide number: MZ/AIZ/84A11/2016/100 | State: Mizoram | District: Aizawl | Location: About 3km Southeast of Lungsai village, SH-Sialsuk-Samlukhai- Damdia Road | Latitude: 23.440648 | Longitude: 92.703726 | Material: Rock | Movement: Slide | History: 2016",544,landslide_report.pdf,Mizoram,GSI-REVIEW-001040,"{""geodesic"":false,""type"":""Point"",""coordinates"":[92.70364622045456,23.44053338264663]}"
00000000000000000017_0,,,Aizawl,Aizawl,1455.4204,GSI-80B7699E3C55,0.7,landslide,"About 900m Northwest of Hmuifan, SH-Aizawl-Thenzawl- Lunglei Road",missing_event_date,false,false,8.48293,"Slide number: MZ/SER/84A11/2017/152 | State: Mizoram | District: Aizawl | Location: About 900m Northwest of Hmuifan, SH-Aizawl-Thenzawl- Lunglei Road | Latitude: 23.460697 | Longitude: 92.747293 | Material: Rock | Movement: Slide | History: 2016",546,landslide_report.pdf,Mizoram,GSI-REVIEW-001088,"{""geodesic"":false,""type"":""Point"",""coordinates"":[92.74730434326277,23.46074547653932]}"
00000000000000000018_0,,,Aizawl,Aizawl,1219.0814,GSI-2A5387673BBB,0.7,landslide,"2km Southwest of Samsuih, SH- Aizawl-Thenzawl-Lunglei Road",missing_event_date,false,false,51.59576,"Slide number: MZ/SER/84A11/2017/147 | State: Mizoram | District: Aizawl | Location: 2km Southwest of Samsuih, SH- Aizawl-Thenzawl-Lunglei Road | Latitude: 23.463981 | Longitude: 92.736875 | Material: Rock | Movement: Slide | History: 2016",547,landslide_report.pdf,Mizoram,GSI-REVIEW-001102,"{""geodesic"":false,""type"":""Point"",""coordinates"":[92.73679405443856,23.46397941156215]}"
00000000000000000019_0,,,Aizawl,Aizawl,1263.0518,GSI-095C77704642,0.7,landslide,"1.5km Southwest of Samsuih, SH-Aizawl-Thenzawl-Lunglei Road",missing_event_date,false,false,51.11114,"Slide number: MZ/SER/84A11/2017/148 | State: Mizoram | District: Aizawl | Location: 1.5km Southwest of Samsuih, SH-Aizawl-Thenzawl-Lunglei Road | Latitude: 23.464206 | Longitude: 92.737583 | Material: Rock | Movement: Slide | History: NA",547,landslide_report.pdf,Mizoram,GSI-REVIEW-001103,"{""geodesic"":false,""type"":""Point"",""coordinates"":[92.73760253819427,23.464248906147386]}"
0000000000000000001b_0,,,Aizawl,Aizawl,1284.638,GSI-D12229AE96B6,0.7,landslide,"Near the viewpoint, about 150m Southwest of Samsiuh village, SH-Aizawl-Thenzawl- Lunglei Road",missing_event_date,false,false,40.430996,"Slide number: MZ/SER/84A11/2017/150 | State: Mizoram | District: Aizawl | Location: Near the viewpoint, about 150m Southwest of Samsiuh village, SH-Aizawl-Thenzawl- Lunglei Road | Latitude: 23.470109 | Longitude: 92.740615 | Material: Rock | Movement: Slide | History: NA",547,landslide_report.pdf,Mizoram,GSI-REVIEW-001120,"{""geodesic"":false,""type"":""Point"",""coordinates"":[92.74056697863186,23.470177787022575]}"
0000000000000000001c_0,,,Aizawl,Aizawl,370.51437,GSI-83D3DF07FE02,0.7,landslide,"Near 11km Mile Stone, SH- Sialsuk-Samlukhai-Damdia Road",missing_event_date,false,false,21.78537,"Slide number: MZ/AIZ/84A11/2016/103 | State: Mizoram | District: Aizawl | Location: Near 11km Mile Stone, SH- Sialsuk-Samlukhai-Damdia Road | Latitude: 23.470198 | Longitude: 92.693264 | Material: Rock | Movement: Slide | History: 2016",547,landslide_report.pdf,Mizoram,GSI-REVIEW-001122,"{""geodesic"":false,""type"":""Point"",""coordinates"":[92.69313593163035,23.470177787022575]}"
0000000000000000001d_0,,,Aizawl,Aizawl,1335.4725,GSI-B14464538A1F,0.7,landslide,"About 100m west if Sumsuih, SH-Aizawl-Thenzawl-Lunglei Road",missing_event_date,false,false,34.974976,"Slide number: MZ/SER/84A11/2017/151 | State: Mizoram | District: Aizawl | Location: About 100m west if Sumsuih, SH-Aizawl-Thenzawl-Lunglei Road | Latitude: 23.470794 | Longitude: 92.741413 | Material: Rock | Movement: Slide | History: 2016",548,landslide_report.pdf,Mizoram,GSI-REVIEW-001126,"{""geodesic"":false,""type"":""Point"",""coordinates"":[92.74137546238758,23.470716776193047]}"
0000000000000000001e_0,,,Aizawl,Aizawl,389.0501,GSI-57ACB24F3EA6,0.7,landslide,"About 10.5km South of Damdia, SH-Sialsuk-Samlukhai-Damdia Road",missing_event_date,false,false,35.227962,"Slide number: MZ/AIZ/84A11/2016/104 | State: Mizoram | District: Aizawl | Location: About 10.5km South of Damdia, SH-Sialsuk-Samlukhai-Damdia Road | Latitude: 23.470964 | Longitude: 92.692902 | Material: Rock | Movement: Slide | History: 2016",548,landslide_report.pdf,Mizoram,GSI-REVIEW-001128,"{""geodesic"":false,""type"":""Point"",""coordinates"":[92.69286643704513,23.470986270778283]}"
0000000000000000001f_0,,,Aizawl,Aizawl,993.2725,GSI-880D1E87B2E1,0.7,landslide,"About 1.5km Northwest of Thiak, SH-Aizawl-Thenzawl- Lunglei Road",missing_event_date,false,false,16.218447,"Slide number: MZ/SER/84A11/2017/146 | State: Mizoram | District: Aizawl | Location: About 1.5km Northwest of Thiak, SH-Aizawl-Thenzawl- Lunglei Road | Latitude: 23.476702 | Longitude: 92.705854 | Material: Rock | Movement: Slide | History: NA",548,landslide_report.pdf,Mizoram,GSI-REVIEW-001147,"{""geodesic"":false,""type"":""Point"",""coordinates"":[92.70580217713645,23.476645657068236]}"
00000000000000000020_0,,,Aizawl,Aizawl,633.48413,GSI-C89A39CFEDF1,0.7,landslide,About 1km West of Maubuang along Samlukhai- Damdia road,missing_event_date,false,false,39.26445,Slide number: MZ/AIZ/84A11/2016/105 | State: Mizoram | District: Aizawl | Location: About 1km West of Maubuang along Samlukhai- Damdia road | Latitude: 23.491004 | Longitude: 92.696873 | Material: Rock | Movement: Slide | History: 2016,549,landslide_report.pdf,Mizoram,GSI-REVIEW-001171,"{""geodesic"":false,""type"":""Point"",""coordinates"":[92.69690885582366,23.490928870085735]}"
00000000000000000021_0,,,Aizawl,Aizawl,957.11316,GSI-EFEDF1D3C086,0.7,landslide,"About 900m South of Oil India Drilling site, North Lungsai, SH- Aizawl-Thenzawl-Lunglei Road",missing_event_date,false,false,52.909027,"Slide number: MZ/SER/84A11/2017/145 | State: Mizoram | District: Aizawl | Location: About 900m South of Oil India Drilling site, North Lungsai, SH- Aizawl-Thenzawl-Lunglei Road | Latitude: 23.491497 | Longitude: 92.705503 | Material: Rock | Movement: Slide | History: 2016",549,landslide_report.pdf,Mizoram,GSI-REVIEW-001172,"{""geodesic"":false,""type"":""Point"",""coordinates"":[92.70553268255121,23.491467859256208]}"
00000000000000000022_0,,,Aizawl,Aizawl,933.30615,GSI-118EE2005BF2,0.7,landslide,"About 200m South of Tropic of cancer, North Lungsai, SH- Aizawl-Thenzawl-Lunglei Road",missing_event_date,false,false,47.351093,"Slide number: MZ/SER/84A11/2017/143 | State: Mizoram | District: Aizawl | Location: About 200m South of Tropic of cancer, North Lungsai, SH- Aizawl-Thenzawl-Lunglei Road | Latitude: 23.498881 | Longitude: 92.703251 | Material: Rock | Movement: Slide | History: 2016",549,landslide_report.pdf,Mizoram,GSI-REVIEW-001178,"{""geodesic"":false,""type"":""Point"",""coordinates"":[92.70337672586932,23.499013707642813]}"
00000000000000000023_0,,,Aizawl,Aizawl,911.95715,GSI-F8680F90DD33,0.7,landslide,"About 200m South of Tropic of cancer, North Lungsai, SH- Aizawl-Thenzawl-Lunglei Road",missing_event_date,false,false,34.94443,"Slide number: MZ/SER/84A11/2017/144 | State: Mizoram | District: Aizawl | Location: About 200m South of Tropic of cancer, North Lungsai, SH- Aizawl-Thenzawl-Lunglei Road | Latitude: 23.49901 | Longitude: 92.702759 | Material: Rock | Movement: Slide | History: 2016",550,landslide_report.pdf,Mizoram,GSI-REVIEW-001180,"{""geodesic"":false,""type"":""Point"",""coordinates"":[92.70283773669885,23.499013707642813]}"
00000000000000000025_0,,,Aizawl,Aizawl,686.84576,GSI-72424542AB6E,0.7,landslide,"NH 54, Near check post of Assam - Mizoram border",missing_event_date,false,false,36.78973,"Slide number: MZ/AIZ/84A10/2014/08 | State: Mizoram | District: Aizawl | Slide name: Variengte | Location: NH 54, Near check post of Assam - Mizoram border | Latitude: 23.50994 | Longitude: 92.76861 | Material: Rock | Movement: Slide | History: NA",550,landslide_report.pdf,Mizoram,GSI-REVIEW-001187,"{""geodesic"":false,""type"":""Point"",""coordinates"":[92.7685944154964,23.510062985637482]}"
0000000000000000002a_0,,,Aizawl,Aizawl,1109.6658,GSI-9B21A8DE2BC1,0.7,landslide,Tlungvel-Seling main road,missing_event_date,false,false,38.60785,Slide number: MZ/AZL/84A10/2016/01 | State: Mizoram | District: Aizawl | Slide name: Tlungvel slide | Location: Tlungvel-Seling main road | Latitude: 23.608306 | Longitude: 92.850583 | Material: Earth | Movement: Slide | History: 2016,552,landslide_report.pdf,Mizoram,GSI-REVIEW-001260,"{""geodesic"":false,""type"":""Point"",""coordinates"":[92.85052076940809,23.60842850924857]}"
0000000000000000002b_0,,,Aizawl,Aizawl,1377.3363,GSI-730D0DE4D756,0.7,landslide,Mualpheng village area on Ruallung-Mualpheng road,missing_event_date,false,false,19.594027,Slide number: MZ/AIZ/84A14/2015/103 | State: Mizoram | District: Aizawl | Location: Mualpheng village area on Ruallung-Mualpheng road | Latitude: 23.610611 | Longitude: 92.977722 | Material: Rock | Movement: Slide | History: NA,552,landslide_report.pdf,Mizoram,GSI-REVIEW-001263,"{""geodesic"":false,""type"":""Point"",""coordinates"":[92.97772221363942,23.610584465930458]}"
0000000000000000002c_0,,,Aizawl,Aizawl,1248.931,GSI-367BA45C7053,0.7,landslide,Towards Lenchim from Mualpheng-Lenchim-Ruallung cross road,missing_event_date,false,false,18.05803,Slide number: MZ/AIZ/84A14/2015/100 | State: Mizoram | District: Aizawl | Location: Towards Lenchim from Mualpheng-Lenchim-Ruallung cross road | Latitude: 23.626194 | Longitude: 92.962111 | Material: Rock | Movement: Slide | History: NA,553,landslide_report.pdf,Mizoram,GSI-REVIEW-001275,"{""geodesic"":false,""type"":""Point"",""coordinates"":[92.96209152769575,23.62621515187414]}"
00000000000000000032_0,,,Aizawl,Aizawl,836.58154,GSI-6749E96D52DF,0.7,landslide,About 17 Km from Seling on SH Seling-Keifang.,missing_event_date,false,false,18.516,Slide number: MZ/AIZ/84A14/2015/113 | State: Mizoram | District: Aizawl | Location: About 17 Km from Seling on SH Seling-Keifang. | Latitude: 23.654361 | Longitude: 92.932389 | Material: Rock | Movement: Slide | History: NA,554,landslide_report.pdf,Mizoram,GSI-REVIEW-001308,"{""geodesic"":false,""type"":""Point"",""coordinates"":[92.9324471233198,23.654242588738665]}"
00000000000000000034_0,,,Aizawl,Aizawl,831.22015,GSI-DB062E1497B9,0.7,landslide,"west of Samtlang, N. Lungleng - Aizawl Rd",missing_event_date,false,false,36.66821,"Slide number: MZ/AIZ/84A10/2015/190 | State: Mizoram | District: Aizawl | Location: west of Samtlang, N. Lungleng - Aizawl Rd | Latitude: 23.65475 | Longitude: 92.690083 | Material: Rock | Movement: Slide | History: NA",554,landslide_report.pdf,Mizoram,GSI-REVIEW-001310,"{""geodesic"":false,""type"":""Point"",""coordinates"":[92.69017149119276,23.654781577909137]}"
00000000000000000036_0,,,Aizawl,Aizawl,1185.597,GSI-E01D3C3C6E35,0.7,landslide,About 3km South of Keifang village on SH Keifang-Seling road.,missing_event_date,false,false,32.114944,Slide number: MZ/AIZ/84A14/2015/104 | State: Mizoram | District: Aizawl | Location: About 3km South of Keifang village on SH Keifang-Seling road. | Latitude: 23.656556 | Longitude: 92.964611 | Material: Rock | Movement: Slide | History: NA,554,landslide_report.pdf,Mizoram,GSI-REVIEW-001312,"{""geodesic"":false,""type"":""Point"",""coordinates"":[92.96451697896286,23.656668040005787]}"
